n_skills,baseline,metric,n_experiments,n_samples,win_rate,tie_rate,mean_diff,median_diff,std_diff,effect_size,p_value,significant,effect_interpretation
5,bayesian_network,mse,225,2250,0.7337777777777778,0.0,0.008834155271590332,0.0045166322037643,0.014902676603763909,0.14041916049382716,2.2113241852739915e-160,True,negligible
5,full_information,mse,225,2250,0.39911111111111114,0.0,-0.0018625535399187348,-0.0005472889170051497,0.005574269970336395,-0.025017679012345678,1.0,False,negligible
5,popularity,mse,225,2250,0.6102222222222222,0.0,0.0013476859571052817,0.0008244265189030989,0.006062440639223259,0.03600395061728395,2.7233901952844394e-34,True,negligible
5,random,mse,225,2250,0.8697777777777778,0.0,0.013795015425402207,0.007946301446358401,0.01698101659628082,0.216576,2.767875168970708e-290,True,small
5,simple_markov,mse,225,2250,0.8515555555555555,0.0,0.012618904084227963,0.008209441310285545,0.015381759621454015,0.16917254320987654,5.0805812973569904e-284,True,small
5,bayesian_network,spa,225,2250,0.6653333333333333,0.0,0.010104803458078248,0.006662701435565965,0.02311592660178968,0.09246735802469136,5.286095647565187e-87,True,negligible
5,full_information,spa,225,2250,0.4537777777777778,0.0,-0.0024852139706145813,-0.0006382436255615298,0.011908993658824736,-0.01772641975308642,0.9999999999993355,False,negligible
5,popularity,spa,225,2250,0.7502222222222222,0.0,0.008569879325059317,0.005842845132640551,0.01562211349329672,0.08231269135802469,4.522323035038341e-148,True,negligible
5,random,spa,225,2250,0.9697777777777777,0.0,0.04057156068102828,0.02791379512966491,0.03771556210276748,0.2817102222222222,0.0,True,small
5,simple_markov,spa,225,2250,0.404,0.0,-0.0010209576194934377,-0.0026714772753882454,0.019421999115319156,-0.005901037037037037,0.9999999999999968,False,negligible
10,bayesian_network,acc,225,2250,0.7871111111111111,0.003111111111111111,0.03585278306878306,0.03260119047619042,0.04733908626089149,0.21498330864197532,1.2477707358341397e-200,True,small
10,full_information,acc,225,2250,0.2866666666666667,0.12088888888888889,-0.013815707231040572,-0.00666666666666671,0.03079561089427915,-0.08825797530864198,1.0,False,negligible
10,popularity,acc,225,2250,0.3848888888888889,0.17466666666666666,-0.002378245149911817,0.0,0.024513083238947016,-0.013353481481481482,0.9999918242449366,False,negligible
10,random,acc,225,2250,0.9755555555555555,0.0013333333333333333,0.12518591710758376,0.10667857142857168,0.0883858914718143,0.5340774320987655,0.0,True,large
10,simple_markov,acc,225,2250,0.9284444444444444,0.00044444444444444447,0.06010429805996473,0.05394642857142873,0.0469955372482602,0.31786844444444445,0.0,True,small
10,bayesian_network,ace,225,2250,0.9035555555555556,0.0,0.10092097180875956,0.06651987441932,0.12988436854130905,0.21939634567901234,0.0,True,small
10,full_information,ace,225,2250,0.308,0.0,-0.012469622092659676,-0.0062739102360708995,0.024910536439873766,-0.03265106172839506,1.0,False,negligible
10,popularity,ace,225,2250,0.7257777777777777,0.0,0.04972894273861219,0.008829892341194245,0.23795017440641714,0.05972424691358025,2.9252700245091586e-128,True,negligible
10,random,ace,225,2250,0.9568888888888889,0.0,0.10191474791624903,0.06393645602566353,0.10960272529035224,0.2071822222222222,0.0,True,small
10,simple_markov,ace,225,2250,0.9937777777777778,0.0,1.3490016046727042,1.1189735660387636,0.9593174956419296,0.8456533333333334,0.0,True,large
10,bayesian_network,hd,225,2250,0.5355555555555556,0.0,-0.012471923666056647,0.0355284983183034,0.42955328382045505,-0.003227259259259259,0.29196488505077556,False,negligible
10,full_information,hd,225,2250,0.45866666666666667,0.0,-0.04236340067410783,-0.013226798345443935,0.18968826659208537,-0.04358637037037037,0.9999999999999767,False,negligible
10,popularity,hd,225,2250,0.8644444444444445,0.0,0.3048570138364056,0.2704142061448357,0.29585439660693563,0.2111122962962963,2.9747553151359417e-288,True,small
10,random,hd,225,2250,0.9995555555555555,0.0,0.9438401872498301,0.8746405216772057,0.43133034179302077,0.5856296296296296,0.0,True,large
10,simple_markov,hd,225,2250,0.8946666666666667,0.0,1.1482036691569137,1.236919111521061,0.8267539152661038,0.8607442962962963,0.0,True,large
10,bayesian_network,jsd,225,2250,0.5586666666666666,0.0,0.00036065399650422436,0.027399250058076474,0.22737809720662006,0.0306480987654321,0.018612098405042576,True,negligible
10,full_information,jsd,225,2250,0.45022222222222225,0.0,-0.024965304897510282,-0.009220110710348478,0.11286982349280306,-0.052384,0.9999999999999917,False,negligible
10,popularity,jsd,225,2250,0.8608888888888889,0.0,0.18755832998155686,0.13620235792630914,0.2020246413998859,0.21029056790123457,4.2685833243755034e-285,True,small
10,random,jsd,225,2250,0.9991111111111111,0.0,0.6343017432528902,0.5545280581734424,0.3887328915111072,0.6,0.0,True,large
10,simple_markov,jsd,225,2250,0.9044444444444445,0.0,0.6714815781668163,0.7185993114675702,0.47561465857536384,0.8519952592592592,0.0,True,large
10,bayesian_network,kl,225,2250,0.6106666666666667,0.0,0.466680977500901,0.23219636080001282,2.0680193193058063,0.11892464197530864,1.7599936674375807e-28,True,negligible
10,full_information,kl,225,2250,0.4448888888888889,0.0,-0.11444333356542488,-0.04306221437043378,0.4685948651169759,-0.06402014814814815,1.0,False,negligible
10,popularity,kl,225,2250,0.8551111111111112,0.0,1.3695633671372829,0.5886027848795998,4.022279939150484,0.24194962962962963,2.803051999643211e-286,True,small
10,random,kl,225,2250,0.9995555555555555,0.0,2.88657685334796,2.5866423008820365,1.6920479073712373,0.6807407407407408,0.0,True,large
10,simple_markov,kl,225,2250,1.0,0.0,34.39720523123684,32.70316234683787,15.407000295092885,1.0,0.0,True,large
10,bayesian_network,mse,225,2250,0.9257777777777778,0.0,0.02033086288883742,0.01416995720218335,0.020998674302653498,0.25191545679012345,0.0,True,small
10,full_information,mse,225,2250,0.284,0.0,-0.0036177623272976925,-0.0011853128671645494,0.007397594230054463,-0.05209283950617284,1.0,False,negligible
10,popularity,mse,225,2250,0.6875555555555556,0.0,0.0016721778995160911,0.001194412578885251,0.005969594413726213,0.030288987654320986,9.793597059763753e-74,True,negligible
10,random,mse,225,2250,0.9582222222222222,0.0,0.017707844813122334,0.01205157723218675,0.01683491412563407,0.2512711111111111,0.0,True,small
10,simple_markov,mse,225,2250,0.9817777777777777,0.0,0.023134262175300496,0.01915522705208165,0.01819406871387306,0.2894854320987654,0.0,True,small
10,bayesian_network,spa,225,2250,0.7644444444444445,0.0,0.015690146989667732,0.010269317155879032,0.02512594886376768,0.13336414814814815,1.9983990073041943e-172,True,negligible
10,full_information,spa,225,2250,0.35244444444444445,0.0,-0.007392448095339484,-0.002922632882423337,0.01725264979277417,-0.06644266666666666,1.0,False,negligible
10,popularity,spa,225,2250,0.784,0.0,0.008252906518769814,0.007505443605862139,0.015937505923209718,0.07423012345679013,2.0139732212690185e-148,True,negligible
10,random,spa,225,2250,0.9968888888888889,0.0,0.05462081785906859,0.04487824443886729,0.038612153033393895,0.393184,0.0,True,medium
10,simple_markov,spa,225,2250,0.7386666666666667,0.0,0.01767408398615615,0.012150056684904653,0.02526013829211358,0.14172997530864198,4.148317642618327e-178,True,negligible
15,bayesian_network,acc,225,2250,0.9053333333333333,0.00044444444444444447,0.06440254290154286,0.05535515873015884,0.054642660159982384,0.3427227654320988,0.0,True,medium
15,full_information,acc,225,2250,0.24533333333333332,0.06533333333333333,-0.02203357523957526,-0.01383995171495167,0.035253845849422705,-0.130544987654321,1.0,False,negligible
15,popularity,acc,225,2250,0.4262222222222222,0.088,-0.001545874717874719,0.0,0.024240257881698587,-0.009285135802469136,0.9987590734741999,False,negligible
15,random,acc,225,2250,0.9902222222222222,0.0,0.15356570386403715,0.13417664280164232,0.09776814022018132,0.5900782222222222,0.0,True,large
15,simple_markov,acc,225,2250,0.9835555555555555,0.00044444444444444447,0.1028857514337514,0.0952637640137638,0.06102990277199762,0.4550714074074074,0.0,True,medium
15,bayesian_network,ace,225,2250,0.9817777777777777,0.0,0.1853929875519696,0.13776363531163033,0.17400699736061626,0.3273943703703704,0.0,True,small
15,full_information,ace,225,2250,0.25022222222222223,0.0,-0.019386250343343875,-0.00958726339571972,0.031600718964292805,-0.04392888888888889,1.0,False,negligible
15,popularity,ace,225,2250,0.7506666666666667,0.0,0.05809926075656606,0.010218756306863475,0.25148883008906625,0.06946962962962963,7.879461928449358e-144,True,negligible
15,random,ace,225,2250,0.9835555555555555,0.0,0.12769617847826228,0.08263996440782446,0.12522333503650993,0.216096,0.0,True,small
15,simple_markov,ace,225,2250,0.9915555555555555,0.0,1.0384632014057782,0.8802069348677649,0.807384133240189,0.7179982222222222,0.0,True,large
15,bayesian_network,hd,225,2250,0.5982222222222222,0.0,0.09350111370015911,0.18996683332056685,0.751232524609711,0.07416098765432098,2.55635799728157e-14,True,negligible
15,full_information,hd,225,2250,0.5324444444444445,0.0,-0.039381637096704454,0.022683217100389008,0.2735390298560862,-0.02811298765432099,0.9860795546463492,False,negligible
15,popularity,hd,225,2250,0.8991111111111111,0.0,0.4059528521223258,0.3729857177647853,0.33742584530612973,0.19362725925925925,0.0,True,small
15,random,hd,225,2250,1.0,0.0,1.367855490648965,1.2919449060811237,0.5064650038948847,0.4639111111111111,0.0,True,medium
15,simple_markov,hd,225,2250,0.9457777777777778,0.0,1.600797932475466,1.6770859606310755,0.9367888633575272,0.7444065185185185,0.0,True,large
15,bayesian_network,jsd,225,2250,0.6208888888888889,0.0,0.057402026665851,0.13174315670475462,0.442197333982835,0.10227081481481481,3.13195220900742e-18,True,negligible
15,full_information,jsd,225,2250,0.54,0.0,-0.02302676817624521,0.012218435962012164,0.1980716782460483,-0.030007703703703703,0.5997922403768008,False,negligible
15,popularity,jsd,225,2250,0.8942222222222223,0.0,0.2764195801665714,0.20950422650300798,0.2696138443106939,0.19234804938271605,3.249914951752293e-307,True,small
15,random,jsd,225,2250,1.0,0.0,0.9929640776463332,0.8852670370451339,0.5495289909500889,0.47845925925925925,0.0,True,large
15,simple_markov,jsd,225,2250,0.9537777777777777,0.0,1.0524024363772009,1.0790718295737483,0.5813339274493755,0.7549467654320988,0.0,True,large
15,bayesian_network,kl,225,2250,0.7168888888888889,0.0,1.4267051057778182,1.0705889498602825,3.5605438714097644,0.23979575308641976,6.272970290416022e-106,True,small
15,full_information,kl,225,2250,0.5391111111111111,0.0,-0.11128227658147688,0.0618634742474633,0.9259306821884232,-0.03347476543209876,0.5974334258073758,False,negligible
15,popularity,kl,225,2250,0.8906666666666667,0.0,2.3797677692155483,1.0284336424795524,6.162888912869886,0.22460641975308643,4.4658998280673e-310,True,small
15,random,kl,225,2250,1.0,0.0,4.980665378536405,4.548068954540644,2.6509813629564936,0.6081777777777778,0.0,True,large
15,simple_markov,kl,225,2250,1.0,0.0,45.24420343819393,41.784749648684226,17.167154816019,1.0,0.0,True,large
15,bayesian_network,mse,225,2250,0.9862222222222222,0.0,0.031866843703328845,0.02383975728269215,0.028358711128991694,0.3486384197530864,0.0,True,medium
15,full_information,mse,225,2250,0.2248888888888889,0.0,-0.005666462054476145,-0.0015010312199593007,0.009772140259982943,-0.08266469135802469,1.0,False,negligible
15,popularity,mse,225,2250,0.7106666666666667,0.0,0.0017082236380556188,0.0012199472366880484,0.006766384676159668,0.02921837037037037,6.027281711249326e-71,True,negligible
15,random,mse,225,2250,0.9835555555555555,0.0,0.020359348060817517,0.0154241825220338,0.01699538964450606,0.28456533333333334,0.0,True,small
15,simple_markov,mse,225,2250,0.9933333333333333,0.0,0.02308549244008347,0.0195758688636591,0.01651647077708006,0.30691002469135803,0.0,True,small
15,bayesian_network,spa,225,2250,0.8657777777777778,0.0,0.02673254126693904,0.018113846560791846,0.030367580587646652,0.22795614814814816,3.386123776433802e-288,True,small
15,full_information,spa,225,2250,0.25066666666666665,0.0,-0.013378138370925254,-0.006134187216194575,0.022230730528758763,-0.1291429135802469,1.0,False,negligible
15,popularity,spa,225,2250,0.7271111111111112,0.0,0.005816808468820551,0.006212683953275622,0.017740496761193714,0.051162074074074075,1.1920181655713777e-80,True,negligible
15,random,spa,225,2250,0.9986666666666667,0.0,0.06134464512411407,0.05237395694020075,0.039041124875750705,0.4698808888888889,0.0,True,medium
15,simple_markov,spa,225,2250,0.9195555555555556,0.0,0.03466144808445642,0.03073338430778355,0.027754750019448337,0.2826074074074074,0.0,True,small
