smoothing,baseline,metric,n_experiments,n_samples,win_rate,tie_rate,mean_diff,median_diff,std_diff,effect_size,p_value,significant,effect_interpretation
0.1,random,kl,225,2250,0.9995555555555555,0.0,5.0565200574037545,5.174831384600704,2.959966875601236,0.49143703703703706,0.0,True,large
0.1,simple_markov,kl,225,2250,1.0,0.0,23.12545706138284,21.034422364034455,18.616854731347956,0.7174451358024692,0.0,True,large
0.1,bayesian_network,mse,225,2250,0.9315555555555556,0.0,0.031009110881952767,0.022621745175368,0.02992052768284323,0.4223881481481481,0.0,True,medium
0.1,full_information,mse,225,2250,0.27111111111111114,0.0,-0.004045375991198752,-0.0014617051929235493,0.007920095491954987,-0.08580958024691358,1.0,False,negligible
0.1,popularity,mse,225,2250,0.7328888888888889,0.0,0.002424556580902783,0.0023736623631990493,0.00617254325073979,0.07108266666666667,3.25463236455917e-113,True,negligible
0.1,random,mse,225,2250,0.9897777777777778,0.0,0.030453520598886844,0.0280124784585798,0.018964658264751712,0.5044717037037038,0.0,True,large
0.1,simple_markov,mse,225,2250,0.9466666666666667,0.0,0.02608895192144314,0.0219361945586876,0.02116043185407686,0.4134976790123457,0.0,True,medium
0.1,bayesian_network,spa,225,2250,0.8164444444444444,0.0,0.03149317419113188,0.02406964812766832,0.03551798782498298,0.24454795061728396,1.2794070231420482e-256,True,small
0.1,full_information,spa,225,2250,0.36133333333333334,0.0,-0.01025899371254799,-0.004061101437235759,0.021126905823940882,-0.11381096296296296,1.0,False,negligible
0.1,popularity,spa,225,2250,0.7964444444444444,0.0,0.013021361675322373,0.013121949848418801,0.020734070458961917,0.134752,2.54474680055902e-167,True,negligible
0.1,random,spa,225,2250,0.9982222222222222,0.0,0.09079399050460685,0.09172205231242675,0.042992031315606145,0.6065552592592592,0.0,True,large
0.1,simple_markov,spa,225,2250,0.7502222222222222,0.0,0.030083755171558063,0.022524468957623,0.037708614391598484,0.21798479012345678,9.241708371033466e-199,True,small
0.3,bayesian_network,acc,225,2250,0.8013333333333333,0.017777777777777778,0.03679978432678431,0.03229978354978352,0.044640977831726165,0.2095826172839506,2.4567678641694396e-229,True,small
0.3,full_information,acc,225,2250,0.2862222222222222,0.10177777777777777,-0.014608263526596863,-0.008333333333333581,0.0321736459080763,-0.09956839506172839,1.0,False,negligible
0.3,popularity,acc,225,2250,0.3857777777777778,0.1648888888888889,-0.002367612029945363,0.0,0.02655748029156667,-0.01375841975308642,0.9999784108799807,False,negligible
0.3,random,acc,225,2250,0.9773333333333334,0.0017777777777777779,0.12265218297751627,0.11333333333333329,0.07605758603598595,0.5423253333333333,0.0,True,large
0.3,simple_markov,acc,225,2250,0.8586666666666667,0.014222222222222223,0.06694675936409267,0.056337301587301436,0.06520764726479242,0.30735861728395064,5.8345529784209466e-297,True,small
0.3,bayesian_network,ace,225,2250,0.8831111111111111,0.0,0.09087181013050599,0.062052058679194944,0.09850438529609483,0.1866635061728395,0.0,True,small
0.3,full_information,ace,225,2250,0.29555555555555557,0.0,-0.012603015948226251,-0.007825696559262948,0.024947233356168882,-0.03286004938271605,1.0,False,negligible
0.3,popularity,ace,225,2250,0.7017777777777777,0.0,0.009364554368717698,0.007205412819286272,0.04285412457083098,0.021609481481481483,2.7931368389654557e-85,True,negligible
0.3,random,ace,225,2250,0.9564444444444444,0.0,0.0839601252387222,0.0671856950833435,0.07052401855239221,0.17583644444444443,0.0,True,small
0.3,simple_markov,ace,225,2250,0.9786666666666667,0.0,1.127162966435664,0.9519977693326902,0.8684907811721244,0.7593939753086419,0.0,True,large
0.3,bayesian_network,hd,225,2250,0.6528888888888889,0.0,0.12707946738628828,0.0883873688629962,0.27760235227712415,0.06522350617283951,1.1279463160429996e-82,True,negligible
0.3,full_information,hd,225,2250,0.44755555555555554,0.0,-0.04378414260862385,-0.01961087027931141,0.17921491157305922,-0.03410330864197531,1.0,False,negligible
0.3,popularity,hd,225,2250,0.8804444444444445,0.0,0.25116440947572966,0.2508979384594776,0.21186735841457094,0.1528805925925926,1.8545034096032493e-300,True,small
0.3,random,hd,225,2250,0.996,0.0,0.878611328015118,0.934818056735909,0.4216296435060298,0.3249185185185185,0.0,True,small
0.3,simple_markov,hd,225,2250,0.9573333333333334,0.0,1.3530777540297976,1.4727345513206032,0.9059102191534947,0.337295012345679,0.0,True,medium
0.3,bayesian_network,jsd,225,2250,0.6777777777777778,0.0,0.08511416430040648,0.044304134445172505,0.16267315437288574,0.0752323950617284,1.3492896799392116e-108,True,negligible
0.3,full_information,jsd,225,2250,0.4484444444444444,0.0,-0.021356654248212495,-0.008078421163991996,0.09807385498467243,-0.033786469135802466,0.9999999999999711,False,negligible
0.3,popularity,jsd,225,2250,0.876,0.0,0.1415071746702021,0.11984974768059305,0.1287416721349184,0.1576572839506173,8.915119053259141e-301,True,small
0.3,random,jsd,225,2250,0.9977777777777778,0.0,0.5544061621543921,0.5704487609514721,0.29969001115787935,0.41188148148148146,0.0,True,medium
0.3,simple_markov,jsd,225,2250,0.9537777777777777,0.0,0.8327769962870619,0.8446181293653655,0.6278204624371587,0.4591442962962963,0.0,True,medium
0.3,bayesian_network,kl,225,2250,0.7182222222222222,0.0,0.6470498496913034,0.2563494291395454,1.1906554051615876,0.10647861728395061,2.7031144439774928e-154,True,negligible
0.3,full_information,kl,225,2250,0.43955555555555553,0.0,-0.09509961683091069,-0.03330000028678104,0.45334003229523795,-0.03835259259259259,0.9999999999999784,False,negligible
0.3,popularity,kl,225,2250,0.8613333333333333,0.0,0.6723835530666656,0.47632948665907093,0.9998274636796195,0.1551194074074074,9.744809867862714e-287,True,small
0.3,random,kl,225,2250,0.9973333333333333,0.0,2.721375212770557,2.624021128836766,1.6783802476896132,0.4401481481481481,0.0,True,medium
0.3,simple_markov,kl,225,2250,1.0,0.0,35.9518149471643,38.48534170881581,23.793524245909822,0.9164373333333333,0.0,True,large
0.3,bayesian_network,mse,225,2250,0.9124444444444444,0.0,0.018693383256777118,0.012868239368443399,0.019413576864696455,0.24692780246913582,0.0,True,small
0.3,full_information,mse,225,2250,0.2728888888888889,0.0,-0.0031424423594855616,-0.0014165490865707016,0.006127612844446992,-0.05410567901234568,1.0,False,negligible
0.3,popularity,mse,225,2250,0.6666666666666666,0.0,0.0007644953616571191,0.0010893245723281458,0.004337572704689225,0.01908345679012346,8.594280986998546e-48,True,negligible
0.3,random,mse,225,2250,0.968,0.0,0.01644851030943635,0.014074577789387796,0.011925757229137504,0.2624687407407407,0.0,True,small
0.3,simple_markov,mse,225,2250,0.952,0.0,0.02053818769510291,0.017123158228003,0.016359716341449025,0.2961592098765432,0.0,True,small
0.3,bayesian_network,spa,225,2250,0.84,0.0,0.016165094792915356,0.012325037321897825,0.01904643688059801,0.12476286419753087,1.1872355634567856e-250,True,negligible
0.3,full_information,spa,225,2250,0.3288888888888889,0.0,-0.00679495817001226,-0.003826744789084624,0.014646819492413525,-0.0638155061728395,1.0,False,negligible
0.3,popularity,spa,225,2250,0.8297777777777777,0.0,0.008912746152620337,0.00884203754170515,0.01143640648572496,0.07739338271604938,2.2466033937247047e-218,True,negligible
0.3,random,spa,225,2250,0.9973333333333333,0.0,0.051948470406145864,0.04943531463002149,0.027562703340881442,0.36643555555555557,0.0,True,medium
0.3,simple_markov,spa,225,2250,0.7106666666666667,0.0,0.018710354799596533,0.013330142544027479,0.027855573351588617,0.12885767901234568,4.411370429729715e-150,True,negligible
0.5,bayesian_network,acc,225,2250,0.7337777777777778,0.019555555555555555,0.021363591211257863,0.018333333333333368,0.034306735917169734,0.10253886419753086,3.694859553072835e-152,True,negligible
0.5,full_information,acc,225,2250,0.348,0.04622222222222222,-0.010399749608416272,-0.006999999999999895,0.028755410843282946,-0.056099358024691355,1.0,False,negligible
0.5,popularity,acc,225,2250,0.4106666666666667,0.10311111111111111,-0.002538938555271886,0.0,0.023512177213865133,-0.013840987654320987,0.9999991174673584,False,negligible
0.5,random,acc,225,2250,0.9408888888888889,0.004,0.07863168208334873,0.07250000000000006,0.05643979077559384,0.3316250864197531,0.0,True,medium
0.5,simple_markov,acc,225,2250,0.8431111111111111,0.009333333333333334,0.04989389318089316,0.041063547563547464,0.052276442112146694,0.20361343209876542,1.3299361203233161e-278,True,small
0.5,bayesian_network,ace,225,2250,0.824,0.0,0.05635509469452067,0.0351050188179467,0.07261827335099695,0.10576513580246913,1.1810111256689052e-267,True,negligible
0.5,full_information,ace,225,2250,0.336,0.0,-0.007777866603901365,-0.005014364003574981,0.018903688664030704,-0.01779595061728395,1.0,False,negligible
0.5,popularity,ace,225,2250,0.5297777777777778,0.0,-0.0009486679613404685,0.0006735163217557183,0.015304041383927987,-0.0031059753086419752,0.22042521405389787,False,negligible
0.5,random,ace,225,2250,0.8795555555555555,0.0,0.03578888877469602,0.028211532069361958,0.03849550380379047,0.06838044444444444,7.494052708859289e-292,True,negligible
0.5,simple_markov,ace,225,2250,0.9822222222222222,0.0,1.0723897606950434,0.854187611963735,0.8862981347398892,0.7411966419753087,0.0,True,large
0.5,bayesian_network,hd,225,2250,0.816,0.0,0.29102911325554187,0.20583251764046706,0.33709160048497666,0.15658034567901236,7.4003385862974135e-261,True,small
0.5,full_information,hd,225,2250,0.4182222222222222,0.0,-0.037532083210153035,-0.02326366708712635,0.13764631082599732,-0.03272572839506173,1.0,False,negligible
0.5,popularity,hd,225,2250,0.7351111111111112,0.0,0.09415703139643043,0.09086488763718786,0.156913668147017,0.067904,2.848284550036176e-138,True,negligible
0.5,random,hd,225,2250,0.9862222222222222,0.0,0.5560866102309884,0.5620186727279595,0.31217261040350147,0.30634074074074075,0.0,True,small
0.5,simple_markov,hd,225,2250,0.9928888888888889,0.0,1.6005054770038876,1.8096841867262663,0.9022400300333986,0.543755061728395,0.0,True,large
0.5,bayesian_network,jsd,225,2250,0.8311111111111111,0.0,0.14151668930356473,0.08680032884318545,0.16959236451976775,0.18251298765432097,8.123430203814718e-274,True,small
0.5,full_information,jsd,225,2250,0.42488888888888887,0.0,-0.015302715559996993,-0.007811921520231744,0.05632513140281107,-0.03446755555555556,1.0,False,negligible
0.5,popularity,jsd,225,2250,0.7177777777777777,0.0,0.040568270522323174,0.029138018396967544,0.06747643004614376,0.06963832098765432,3.01498005239637e-138,True,negligible
0.5,random,jsd,225,2250,0.9933333333333333,0.0,0.2602860210839681,0.25200488505050544,0.15995721595844087,0.37922962962962964,0.0,True,medium
0.5,simple_markov,jsd,225,2250,0.9942222222222222,0.0,0.9283478444236213,1.0591825402789747,0.5868658906581151,0.6318056296296296,0.0,True,large
0.5,bayesian_network,kl,225,2250,0.8253333333333334,0.0,0.8160700646682304,0.4434280772596596,1.0522793410434776,0.20519071604938272,2.0156666926575936e-274,True,small
0.5,full_information,kl,225,2250,0.42844444444444446,0.0,-0.06712232168864515,-0.03144283993716036,0.26174627837143033,-0.03582064197530864,1.0,False,negligible
0.5,popularity,kl,225,2250,0.708,0.0,0.19198136721726514,0.12455249836807436,0.33122080196612663,0.06847486419753086,2.8606101183432606e-131,True,negligible
0.5,random,kl,225,2250,0.992,0.0,1.296475630872575,1.1699234964426684,0.8785555832552455,0.397362962962963,0.0,True,medium
0.5,simple_markov,kl,225,2250,1.0,0.0,36.81021439462992,39.98348066241904,22.104805590073415,0.9830751604938271,0.0,True,large
0.5,bayesian_network,mse,225,2250,0.8582222222222222,0.0,0.011392967282829186,0.007325396450379402,0.013801006710373579,0.13868483950617283,5.430581197002564e-284,True,negligible
0.5,full_information,mse,225,2250,0.3048888888888889,0.0,-0.0021237139407959257,-0.001062124967575049,0.00447036351351932,-0.03208651851851852,1.0,False,negligible
0.5,popularity,mse,225,2250,0.488,0.0,-0.0005653332753732467,-5.829080153369956e-05,0.0032669209168601425,-0.009291851851851851,0.9999973555118075,False,negligible
0.5,random,mse,225,2250,0.8888888888888888,0.0,0.006981680427122543,0.005866533083546802,0.006843609247955068,0.10497896296296297,5.277098231962183e-293,True,negligible
0.5,simple_markov,mse,225,2250,0.9582222222222222,0.0,0.015668627647540595,0.01272024090201605,0.01271539567983175,0.2115681975308642,0.0,True,small
0.5,bayesian_network,spa,225,2250,0.7155555555555555,0.0,0.005933808098886402,0.004596701983420104,0.011000427269572111,0.04326162962962963,1.9596754832650288e-128,True,negligible
0.5,full_information,spa,225,2250,0.36533333333333334,0.0,-0.003114547443593231,-0.002136269816888303,0.009069088022857693,-0.025044543209876542,1.0,False,negligible
0.5,popularity,spa,225,2250,0.7453333333333333,0.0,0.0037549378817055947,0.0036335197849160505,0.007237337786776498,0.02880237037037037,5.55944338072311e-132,True,negligible
0.5,random,spa,225,2250,0.984,0.0,0.027126693548416278,0.025467223081726498,0.016294433393471912,0.18941037037037037,0.0,True,small
0.5,simple_markov,spa,225,2250,0.6648888888888889,0.0,0.01047008315325666,0.007688696132366335,0.019560175459243313,0.07139279012345678,1.0358451629751044e-103,True,negligible
