future_alpha_beta,baseline,metric,n_experiments,n_samples,win_rate,tie_rate,mean_diff,median_diff,std_diff,effect_size,p_value,significant,effect_interpretation
"4,4",popularity,ace,135,1350,0.6570370370370371,0.0,0.024826050205580173,0.006423330280590389,0.15864665579440404,0.03868312757201646,8.343828636459276e-40,True,negligible
"4,4",random,ace,135,1350,0.9474074074074074,0.0,0.10136090657161352,0.07639317341289395,0.0890494079735993,0.3274469135802469,2.179392312069203e-212,True,small
"4,4",simple_markov,ace,135,1350,0.9822222222222222,0.0,1.1422430068467697,1.0666678536175158,0.7529454319376814,0.828562962962963,4.6473721166071875e-222,True,large
"4,4",bayesian_network,hd,135,1350,0.5577777777777778,0.0,0.01959238915922449,0.04575063736615295,0.448049795212598,0.010491083676268862,4.003957539399469e-05,True,negligible
"4,4",full_information,hd,135,1350,0.4451851851851852,0.0,-0.044310334447199756,-0.01680758137975355,0.18969351432061418,-0.0192877914951989,0.9999999999403861,False,negligible
"4,4",popularity,hd,135,1350,0.8503703703703703,0.0,0.27634241256652947,0.22948339724034097,0.2895962127031731,0.09425075445816186,9.96896249593797e-164,True,negligible
"4,4",random,hd,135,1350,0.9925925925925926,0.0,0.9327721305765142,0.8641624442416653,0.5673347069845891,0.27581893004115227,2.6966490065920913e-222,True,small
"4,4",simple_markov,hd,135,1350,0.8822222222222222,0.0,1.0849831012263884,0.9092099851565371,0.9727899647582776,0.3306293552812071,1.1028468743755453e-188,True,medium
"4,4",bayesian_network,jsd,135,1350,0.585925925925926,0.0,0.013760050529052492,0.02383511410413454,0.24761619528687234,0.031440329218106994,2.0758250798812434e-08,True,negligible
"4,4",full_information,jsd,135,1350,0.4614814814814815,0.0,-0.021354622986948967,-0.006173349676913041,0.11947473398117231,-0.022519615912208506,0.9999984588334991,False,negligible
"4,4",popularity,jsd,135,1350,0.845925925925926,0.0,0.17390444961942125,0.10920976262010004,0.20900009215790133,0.11858106995884773,1.3362161688180628e-164,True,negligible
"4,4",random,jsd,135,1350,0.9962962962962963,0.0,0.6376529540263243,0.48514154350185273,0.5132927815779282,0.3771851851851852,1.6721750244336293e-222,True,medium
"4,4",simple_markov,jsd,135,1350,0.8762962962962964,0.0,0.6634577026260648,0.5552910419017485,0.6250921394597285,0.39394019204389574,2.654738364217378e-184,True,medium
"4,4",bayesian_network,kl,135,1350,0.6355555555555555,0.0,0.5072043336599851,0.161183949204094,1.743001647187872,0.06788148148148149,3.516934336573083e-32,True,negligible
"4,4",full_information,kl,135,1350,0.45037037037037037,0.0,-0.0977950193272693,-0.024568165614996973,0.5355410438422261,-0.02823045267489712,0.9999998831101723,False,negligible
"4,4",popularity,kl,135,1350,0.8348148148148148,0.0,1.0123645741142167,0.4386633780271655,2.7741744593674604,0.12552647462277092,7.889885637096993e-158,True,negligible
"4,4",random,kl,135,1350,0.9955555555555555,0.0,3.0199492980698395,2.2420532993935605,2.5559680648222742,0.4094156378600823,1.7914822971028706e-222,True,medium
"4,4",simple_markov,kl,135,1350,1.0,0.0,32.068743967248885,32.79427985720848,22.53726426355633,0.8872471879286694,1.4279826080709742e-222,True,large
"4,4",bayesian_network,mse,135,1350,0.9177777777777778,0.0,0.023665740038120255,0.0164349112732214,0.025120600987425547,0.2939676268861454,4.627187027029887e-201,True,small
"4,4",full_information,mse,135,1350,0.2733333333333333,0.0,-0.003464030031183805,-0.001482818275690058,0.006827427611107615,-0.055724554183813446,1.0,False,negligible
"4,4",popularity,mse,135,1350,0.6214814814814815,0.0,0.0008195248855077338,0.0008684445216543477,0.005195102164225498,0.01808065843621399,1.1929308825668939e-17,True,negligible
"4,4",random,mse,135,1350,0.9562962962962963,0.0,0.021491758787142202,0.016132672025295648,0.01916040926792235,0.3132740740740741,8.116810075128953e-215,True,small
"4,4",simple_markov,mse,135,1350,0.96,0.0,0.024871326822936666,0.019845602577603046,0.0200249240632159,0.32833141289437584,2.7468166492924883e-217,True,small
"4,4",bayesian_network,spa,135,1350,0.8185185185185185,0.0,0.021065270433178025,0.013542562696215399,0.027864329065326446,0.1584,2.6244452697832902e-145,True,small
"4,4",full_information,spa,135,1350,0.337037037037037,0.0,-0.008189063106857093,-0.0036850963522737645,0.01792572458192362,-0.0684960219478738,1.0,False,negligible
"4,4",popularity,spa,135,1350,0.8,0.0,0.009491752920258395,0.007878508703471232,0.016072144828434387,0.06787050754458161,3.485295979535012e-103,True,negligible
"4,4",random,spa,135,1350,0.9985185185185185,0.0,0.06681611683209614,0.05517844764431867,0.04645815904472257,0.44040493827160493,1.6871118812484658e-222,True,medium
"4,4",simple_markov,spa,135,1350,0.737037037037037,0.0,0.024606779558624968,0.017838384996221757,0.0341043537055293,0.1691270233196159,1.6948466053187642e-108,True,small
"5,3",bayesian_network,acc,135,1350,0.8088888888888889,0.013333333333333334,0.042998852464408,0.03416666666666657,0.05097485153789072,0.3177234567901235,3.3667103865623225e-146,True,small
"5,3",full_information,acc,135,1350,0.2785185185185185,0.11037037037037037,-0.014933195199861873,-0.009166666666666712,0.0314379532118034,-0.12790178326474622,1.0,False,negligible
"5,3",popularity,acc,135,1350,0.362962962962963,0.18962962962962962,-0.002392570372014815,0.0,0.024422562814874496,-0.020981069958847735,0.9998514813640672,False,negligible
"5,3",random,acc,135,1350,0.9644444444444444,0.0022222222222222222,0.1066256426289759,0.09875000000000006,0.06683410148469052,0.6544389574759946,5.5508263169015623e-219,True,large
"5,3",simple_markov,acc,135,1350,0.8688888888888889,0.011111111111111112,0.060546340943007586,0.05318452380952371,0.05521634822220372,0.3998496570644719,6.663971093858065e-184,True,medium
"5,3",bayesian_network,ace,135,1350,0.8859259259259259,0.0,0.11261944041078811,0.07134055604307671,0.13519641447247713,0.3590661179698217,5.327321209282818e-192,True,medium
"5,3",full_information,ace,135,1350,0.2762962962962963,0.0,-0.013706254907934534,-0.00801345631024164,0.02446700996696695,-0.07653223593964335,1.0,False,negligible
"5,3",popularity,ace,135,1350,0.6229629629629629,0.0,0.017629857527037072,0.00364942860152441,0.1337141189869673,0.02990946502057613,4.436006863464466e-20,True,negligible
"5,3",random,ace,135,1350,0.9318518518518518,0.0,0.06807986617368325,0.05111555427359418,0.061159928796920886,0.3385975308641975,1.3740740949359563e-204,True,medium
"5,3",simple_markov,ace,135,1350,0.9792592592592593,0.0,0.8650475272739637,0.7564308857205174,0.6100851453278169,0.8590858710562415,6.748780992701214e-222,True,large
"5,3",bayesian_network,hd,135,1350,0.557037037037037,0.0,0.019124001690513544,0.0370803089959314,0.45702638738610957,0.011262551440329218,0.00010995165906371245,True,negligible
"5,3",full_information,hd,135,1350,0.49777777777777776,0.0,-0.01655643837878186,-0.0005391718634728537,0.18217326908919695,-0.010256241426611797,0.9377173896696358,False,negligible
"5,3",popularity,hd,135,1350,0.8444444444444444,0.0,0.27606976355167734,0.23362051302922693,0.28717942308891975,0.0949838134430727,1.5361564354906116e-162,True,negligible
"5,3",random,hd,135,1350,0.9948148148148148,0.0,0.9350081273723229,0.8722359541171574,0.565169757321812,0.2763292181069959,1.66846149889886e-222,True,small
"5,3",simple_markov,hd,135,1350,0.8814814814814815,0.0,1.0865913728258116,0.8667287034933564,0.9763078229431565,0.3336482853223594,5.2668092492195985e-188,True,medium
"5,3",bayesian_network,jsd,135,1350,0.5762962962962963,0.0,0.013780371584550127,0.01974200460511165,0.2506860305883743,0.03244115226337448,3.5563041755514024e-08,True,negligible
"5,3",full_information,jsd,135,1350,0.4962962962962963,0.0,-0.005047478892465593,-0.00042125518522689864,0.1155541385881109,-0.01116707818930041,0.551247557318269,False,negligible
"5,3",popularity,jsd,135,1350,0.8281481481481482,0.0,0.17318408610431202,0.11074883119438872,0.20674642048101463,0.11909135802469135,7.405389392149991e-162,True,negligible
"5,3",random,jsd,135,1350,0.9977777777777778,0.0,0.6390123996780834,0.48944804288925325,0.5111268442511907,0.3786172839506173,1.4600903605856336e-222,True,medium
"5,3",simple_markov,jsd,135,1350,0.8703703703703703,0.0,0.6590345621184621,0.5513930441381085,0.6272330822653174,0.39505075445816185,1.439515382118933e-182,True,medium
"5,3",bayesian_network,kl,135,1350,0.6274074074074074,0.0,0.46284410627664996,0.16915007522458514,1.550647830352974,0.06789684499314129,3.838648712353987e-32,True,negligible
"5,3",full_information,kl,135,1350,0.48592592592592593,0.0,-0.02795700878891919,-0.005987650988233506,0.5125067921649824,-0.016666117969821672,0.795983938071488,False,negligible
"5,3",popularity,kl,135,1350,0.8185185185185185,0.0,0.9259512763497926,0.45419600040388075,2.1326178123787267,0.12724499314128943,1.1273875754403074e-157,True,negligible
"5,3",random,kl,135,1350,0.997037037037037,0.0,3.027793188535115,2.2578951537953467,2.550728347718919,0.4107654320987654,1.4995730738354663e-222,True,medium
"5,3",simple_markov,kl,135,1350,1.0,0.0,31.906829530845968,32.60132312143031,22.387810375888055,0.8900587105624143,1.4279826080709742e-222,True,large
"5,3",bayesian_network,mse,135,1350,0.9081481481481481,0.0,0.02702951114407221,0.018091436745524804,0.028644860267500467,0.3257536351165981,6.653945309907934e-201,True,small
"5,3",full_information,mse,135,1350,0.2644444444444444,0.0,-0.00415730336887969,-0.0017767911776900482,0.007649549579946253,-0.06934540466392318,1.0,False,negligible
"5,3",popularity,mse,135,1350,0.5785185185185185,0.0,0.0004749364584753902,0.0005549002750103987,0.005447732697982918,0.011502880658436214,9.525783293011143e-08,True,negligible
"5,3",random,mse,135,1350,0.9444444444444444,0.0,0.01881323085073103,0.01383542491599675,0.017087812213290848,0.29844938271604937,5.4757812174067224e-211,True,small
"5,3",simple_markov,mse,135,1350,0.9518518518518518,0.0,0.02340630124373149,0.01818040174117825,0.019362501475068773,0.32953744855967076,5.307368165075468e-216,True,small
"5,3",bayesian_network,spa,135,1350,0.8214814814814815,0.0,0.025238188696506077,0.015916236286388663,0.0322733711818914,0.1945843621399177,2.443710289014434e-153,True,small
"5,3",full_information,spa,135,1350,0.35185185185185186,0.0,-0.008777423940009844,-0.003489763988802963,0.019305124992867895,-0.078239780521262,1.0,False,negligible
"5,3",popularity,spa,135,1350,0.7562962962962962,0.0,0.008061082325853352,0.006936150796941876,0.016685373596926654,0.06082743484224966,3.119888302714031e-83,True,negligible
"5,3",random,spa,135,1350,0.9918518518518519,0.0,0.0624144866848275,0.05271837657060979,0.042293471748830795,0.44540246913580245,2.0931034816133997e-222,True,medium
"5,3",simple_markov,spa,135,1350,0.7674074074074074,0.0,0.027454240901673737,0.0215090452119025,0.0346755567328503,0.19962139917695473,4.6344177088334946e-125,True,small
"6,2",bayesian_network,acc,135,1350,0.8051851851851852,0.017037037037037038,0.03346441182274515,0.026935772560772397,0.03962343885707104,0.3345668038408779,3.6194463279327588e-146,True,medium
"6,2",full_information,acc,135,1350,0.2733333333333333,0.1348148148148148,-0.011661759433981666,-0.0050000000000000044,0.026171593078493666,-0.12891028806584362,1.0,False,negligible
"6,2",popularity,acc,135,1350,0.3896296296296296,0.20148148148148148,-0.0007032757777202236,0.0,0.021748873886824865,-0.005342661179698217,0.8626520429841975,False,negligible
"6,2",random,acc,135,1350,0.9540740740740741,0.002962962962962963,0.0725967003572559,0.06833333333333336,0.04650355367328042,0.644325925925926,1.1181245484297367e-216,True,large
"6,2",simple_markov,acc,135,1350,0.86,0.011851851851851851,0.04241593953371731,0.03793632756132764,0.0398936028389044,0.3997207133058985,1.0246899156341175e-177,True,medium
"6,2",bayesian_network,ace,135,1350,0.9133333333333333,0.0,0.08814768708373913,0.055987529868259306,0.10693822185633169,0.41069080932784635,6.465684911744232e-203,True,medium
"6,2",full_information,ace,135,1350,0.31407407407407406,0.0,-0.00911225353795454,-0.004810830278346057,0.021211640090090415,-0.08113360768175583,1.0,False,negligible
"6,2",popularity,ace,135,1350,0.6333333333333333,0.0,0.020530521747849886,0.0033019715926053406,0.14947624718017022,0.03813772290809328,1.0040087557530917e-27,True,negligible
"6,2",random,ace,135,1350,0.9044444444444445,0.0,0.041164498885074674,0.03248307900609068,0.03869022156672268,0.3398814814814815,1.768442482228912e-192,True,medium
"6,2",simple_markov,ace,135,1350,0.9762962962962963,0.0,0.5615013006974597,0.45721638781928,0.4602501168407325,0.8478123456790123,3.570708872569345e-221,True,large
"6,2",bayesian_network,hd,135,1350,0.5755555555555556,0.0,0.028069277446245336,0.05042088337870365,0.4562949733085946,0.017829355281207132,8.045917502862631e-07,True,negligible
"6,2",full_information,hd,135,1350,0.5992592592592593,0.0,0.023719129217907912,0.03453762289819118,0.17576982741163774,0.01071604938271605,2.858773010554671e-13,True,negligible
"6,2",popularity,hd,135,1350,0.8614814814814815,0.0,0.28249834817064556,0.23516202697764832,0.2867494352489839,0.09873909465020576,4.504761885875322e-173,True,negligible
"6,2",random,hd,135,1350,0.9940740740740741,0.0,0.9392048536265587,0.8690005072899821,0.5659466740638459,0.2769218106995885,1.7677450249525046e-222,True,small
"6,2",simple_markov,hd,135,1350,0.8844444444444445,0.0,1.089999042273103,0.8433310479313578,0.9813435244842232,0.33277805212620026,2.135039200257362e-187,True,medium
"6,2",bayesian_network,jsd,135,1350,0.6029629629629629,0.0,0.015965094939514413,0.02515098036672192,0.2532504754171431,0.038486694101508914,6.114257920860985e-10,True,negligible
"6,2",full_information,jsd,135,1350,0.5948148148148148,0.0,0.01594883758497536,0.013990832450991142,0.1096608775649031,0.009465020576131687,3.377889866677113e-14,True,negligible
"6,2",popularity,jsd,135,1350,0.8540740740740741,0.0,0.17499838751013533,0.10636934663207998,0.20971789665551,0.12211358024691359,1.1298873840403334e-169,True,negligible
"6,2",random,jsd,135,1350,0.9977777777777778,0.0,0.6396370888889061,0.4822679006946159,0.5133294792026085,0.3805761316872428,1.4698625921700064e-222,True,medium
"6,2",simple_markov,jsd,135,1350,0.8718518518518519,0.0,0.6615732430648709,0.5441084028441048,0.6300743794973949,0.3949486968449931,4.916900794691522e-182,True,medium
"6,2",bayesian_network,kl,135,1350,0.6481481481481481,0.0,0.5029159140821772,0.16981625995285965,1.6475917148041628,0.07553689986282579,1.3196088060622346e-34,True,negligible
"6,2",full_information,kl,135,1350,0.5792592592592593,0.0,0.058324077909328226,0.0527505344576034,0.49207582901553654,0.005817283950617284,1.123993233493805e-11,True,negligible
"6,2",popularity,kl,135,1350,0.8407407407407408,0.0,0.9940527982593423,0.4451641630150028,2.5198547042785457,0.13067764060356654,2.1060854721659374e-163,True,negligible
"6,2",random,kl,135,1350,0.9977777777777778,0.0,3.0281054829976237,2.270301469494357,2.55185438431867,0.4114567901234568,1.5401223708001733e-222,True,medium
"6,2",simple_markov,kl,135,1350,1.0,0.0,31.954733474690663,32.41830346837857,22.574496635577812,0.8903956104252401,1.4279826080709742e-222,True,large
"6,2",bayesian_network,mse,135,1350,0.9303703703703704,0.0,0.024387077692422897,0.0168820173036901,0.024598240559038975,0.33980027434842247,7.521493203649159e-207,True,medium
"6,2",full_information,mse,135,1350,0.2651851851851852,0.0,-0.003801683988422154,-0.0014753062278032494,0.007587189583235816,-0.07085925925925926,1.0,False,negligible
